Time,TrkLatitude,TrkLongitude,TrkAltitude,HeadingPlatMagnetic,HeadingPlatTrue,PlatformSpeed,TrkDist,LAT - ENVIRONMENTALS,LONG - ENVIRONMENTALS,MONTH - ENVIRONMENTALS,DAY - ENVIRONMENTALS,YEAR - ENVIRONMENTALS,LEGTYPE - ENVIRONMENTALS,LEGSTAGE - ENVIRONMENTALS,WX - ENVIRONMENTALS,CLOUD - ENVIRONMENTALS,VISIBLTY - ENVIRONMENTALS,BEAUFORT - ENVIRONMENTALS,ENVIRO NOTES - ENVIRONMENTALS,LAT - SIGHTINGS,LONG - SIGHTINGS,SIGHTNO - SIGHTINGS,SPECCODE - SIGHTINGS,IDREL - SIGHTINGS,NUMBER - SIGHTINGS,OBS - SIGHTINGS,CONFIDNC - SIGHTINGS,NUMCALF - SIGHTINGS,ANHEAD - SIGHTINGS,PHOTOS - SIGHTINGS,BEHAV1 - SIGHTINGS,BEHAV2 - SIGHTINGS,BEHAV3 - SIGHTINGS,BEHAV4 - SIGHTINGS,BEHAV5 - SIGHTINGS,BEHAV6 - SIGHTINGS,BEHAV7 - SIGHTINGS,BEHAV8 - SIGHTINGS,BEHAV9 - SIGHTINGS,BEHAV10 - SIGHTINGS,BEHAV11 - SIGHTINGS,BEHAV12 - SIGHTINGS,BEHAV13 - SIGHTINGS,BEHAV14 - SIGHTINGS,BEHAV15 - SIGHTINGS,NOTES - SIGHTINGS
2017-07-05 08:32:01.9 ADT,48.01676,-63.498435,4 m,196.6,177.6,7.8 kts,0.1302978032 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:33:01.9 ADT,48.01458,-63.4983016666667,4 m,196.6,177.6,7.9 kts,0.1309976959 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:34:01.9 ADT,48.0123883333333,-63.4981583333333,4 m,195.9,176.9,7.9 kts,0.1317145382 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:35:01.9 ADT,48.0101983333333,-63.498025,4 m,196.2,177.2,7.9 kts,0.1315976194 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 11:35:34.4 UTC,48.0101983333333,-63.498025,4 m,196.2,177.2,7.9 kts,0.1315976194 nm,,,,,,,,,,,,,48.00903,-63.497955,53,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 08:36:02.0 ADT,48.0080133333333,-63.4979016666667,5 m,197.3,178.3,7.9 kts,0.1312819044 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:37:02.0 ADT,48.0057966666667,-63.497795,6 m,196.6,177.6,8 kts,0.1331586347 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 11:37:18.8 UTC,48.0057966666667,-63.497795,6 m,196.6,177.6,8 kts,0.1331586347 nm,,,,,,,,,,,,,48.0051683333333,-63.49777,54,MIWH,2,1,BP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 08:38:02.0 ADT,48.0035883333333,-63.4977233333333,6 m,197.3,178.3,7.9 kts,0.1326205947 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:39:02.0 ADT,48.0013933333333,-63.497655,6 m,197.1,178.1,7.8 kts,0.131817391 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:40:02.1 ADT,47.9992016666667,-63.4975783333333,6 m,197.4,178.4,7.8 kts,0.1316247107 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:41:02.1 ADT,47.9970083333333,-63.4975083333333,5 m,197.9,178.9,7.8 kts,0.1317187629 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:42:02.1 ADT,47.9948266666667,-63.4974266666667,5 m,197.3,178.3,7.9 kts,0.1310293542 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:43:02.2 ADT,47.9926583333333,-63.49734,5 m,198.4,179.4,7.8 kts,0.1302342877 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:44:02.2 ADT,47.99049,-63.4972283333333,4 m,196.2,177.2,7.8 kts,0.1302650229 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:45:02.2 ADT,47.988315,-63.497155,4 m,197.4,178.4,7.8 kts,0.1306212375 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:46:02.3 ADT,47.9861433333333,-63.497095,4 m,199.7,180.7,7.8 kts,0.1304101501 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:47:02.3 ADT,47.983965,-63.4971366666667,4 m,200.5,181.5,7.8 kts,0.1307988474 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:48:02.3 ADT,47.9817916666667,-63.4972116666667,5 m,199.8,180.8,7.8 kts,0.1305227335 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:49:02.4 ADT,47.9795983333333,-63.4972833333333,5 m,200.3,181.3,7.9 kts,0.1317202308 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:50:02.4 ADT,47.9774133333333,-63.4973766666667,5 m,201.2,182.2,7.9 kts,0.1312420194 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:51:02.4 ADT,47.9752116666667,-63.4974716666667,5 m,201.3,182.3,7.9 kts,0.1322442097 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:52:02.5 ADT,47.9730166666667,-63.4975833333333,5 m,200.2,181.2,7.9 kts,0.1318652148 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:53:02.5 ADT,47.970815,-63.4976416666667,5 m,200.4,181.4,7.9 kts,0.132209868 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:54:02.5 ADT,47.9698633333333,-63.49495,9 m,116.1,97.1,8.9 kts,0.1223599837 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:55:02.5 ADT,47.9697883333333,-63.4912183333333,10 m,106,87,9.1 kts,0.1500746016 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:56:02.5 ADT,47.9695,-63.4875516666667,8 m,134.7,115.7,8.6 kts,0.1484078064 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 11:56:59.1 UTC,47.9695,-63.4875516666667,8 m,134.7,115.7,8.6 kts,0.1484078064 nm,,,,,,,,,,,,,47.9685166666667,-63.4846,55,MIWH,3,1,CS,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 08:57:02.6 ADT,47.9684333333333,-63.4844016666667,6 m,140.5,121.5,8.6 kts,0.141901161 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:58:02.8 ADT,47.9670516666667,-63.4816233333333,5 m,152.5,133.5,8.2 kts,0.1391262991 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 11:58:52.8 UTC,47.9670516666667,-63.4816233333333,5 m,152.5,133.5,8.2 kts,0.1391262991 nm,47.96571,-63.4796283333333,7,5,2017,5,2,H,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 08:59:02.8 ADT,47.965435,-63.479245,6 m,156.2,137.2,8.2 kts,0.1362472543 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:00:02.8 ADT,47.9637683333333,-63.4769533333333,7 m,157.1,138.1,8.2 kts,0.1360203926 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:01:02.7 ADT,47.9620866666667,-63.4746816666667,8 m,158,139,8 kts,0.1361456319 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:01:35.3 UTC,47.9620866666667,-63.4746816666667,8 m,158,139,8 kts,0.1361456319 nm,,,,,,,,,,,,,47.961205,-63.4734866666667,56,FIWH,3,1,CP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:02:02.7 ADT,47.96058,-63.4722683333333,7 m,135.5,116.5,8.2 kts,0.132656077 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:03:02.7 ADT,47.9604916666667,-63.4687366666667,7 m,109.1,90.1,8.6 kts,0.1420918972 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:03:48.7 UTC,47.9604916666667,-63.4687366666667,7 m,109.1,90.1,8.6 kts,0.1420918972 nm,47.9604633333333,-63.4660066666667,7,5,2017,5,2,H,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:04:02.8 ADT,47.9605616666667,-63.46516,7 m,98.1,79.1,8.8 kts,0.1438635677 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:04:16.5 UTC,47.9605616666667,-63.46516,7 m,98.1,79.1,8.8 kts,0.1438635677 nm,,,,,,,,,,,,,47.96068,-63.4643233333333,57,MIWH,3,1,DS,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 12:04:23.3 UTC,47.9605616666667,-63.46516,7 m,98.1,79.1,8.8 kts,0.1438635677 nm,,,,,,,,,,,,,47.9607233333333,-63.463965,58,MIWH,3,1,CP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 12:04:28.3 UTC,47.9605616666667,-63.46516,7 m,98.1,79.1,8.8 kts,0.1438635677 nm,,,,,,,,,,,,,47.9607566666667,-63.463665,59,FIWH,3,1,CS,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:05:02.8 ADT,47.9609166666667,-63.4615566666667,7 m,104.4,85.4,8.7 kts,0.1464332485 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:06:02.8 ADT,47.96107,-63.4579616666667,7 m,104.8,85.8,8.8 kts,0.1448308547 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:07:03.1 ADT,47.9612683333333,-63.45435,7 m,104.3,85.3,8.7 kts,0.1456950071 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:07:22.1 UTC,47.9612683333333,-63.45435,7 m,104.3,85.3,8.7 kts,0.1456950071 nm,,,,,,,,,,,,,47.961325,-63.4532066666667,60,FIWH,3,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:08:03.1 ADT,47.961355,-63.4508266666667,6 m,135.7,116.7,6.9 kts,0.1417512498 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:08:28.3 UTC,47.961355,-63.4508266666667,6 m,135.7,116.7,6.9 kts,0.1417512498 nm,,,,,,,,,,,,,47.9608033333333,-63.4509083333333,61,FIWH,3,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 12:08:33.4 UTC,47.961355,-63.4508266666667,6 m,135.7,116.7,6.9 kts,0.1417512498 nm,,,,,,,,,,,,,47.9607583333333,-63.4510016666667,62,FG-U,9,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:09:03.1 ADT,47.9607383333333,-63.451415,12 m,306.7,287.7,1.5 kts,0.043935888 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:10:03.0 ADT,47.9611216666667,-63.4518483333333,9 m,330.2,311.2,4.3 kts,0.0288660772 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:11:03.0 ADT,47.9619583333333,-63.45473,7 m,296.7,277.7,7.7 kts,0.1262785722 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:12:03.0 ADT,47.9621583333333,-63.45792,7 m,293.7,274.7,7.8 kts,0.1288131059 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:13:03.9 ADT,47.9623266666667,-63.46141,8 m,292.5,273.5,8.4 kts,0.1406765428 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:14:03.9 ADT,47.9624916666667,-63.4649016666667,7 m,293.6,274.6,8.5 kts,0.140728695 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:15:03.9 ADT,47.9626433333333,-63.4683916666667,6 m,292.4,273.4,8.5 kts,0.1406073116 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:16:03.9 ADT,47.9627983333333,-63.4718683333333,6 m,292.3,273.3,8.5 kts,0.1400851265 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:16:18.2 ADT,47.9628383333333,-63.4726866666667,6 m,293,274,8.5 kts,0.0329876931 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:17:18.2 ADT,47.96299,-63.4761683333333,6 m,292.7,273.7,8.5 kts,0.1402720455 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:18:18.2 ADT,47.9631583333333,-63.4796533333333,5 m,296.4,277.4,8.5 kts,0.1404737916 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:19:18.3 ADT,47.9635166666667,-63.48311,5 m,297.6,278.6,8.5 kts,0.1406254378 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:20:18.3 ADT,47.9638683333333,-63.4865566666667,6 m,297.7,278.7,8.5 kts,0.140166355 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:21:18.3 ADT,47.9642233333333,-63.4900116666667,6 m,296.8,277.8,8.4 kts,0.1405268444 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:22:18.3 ADT,47.9645616666667,-63.493515,6 m,297,278,8.5 kts,0.1423005821 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:22:59.3 UTC,47.9645616666667,-63.493515,6 m,297,278,8.5 kts,0.1423005821 nm,47.9647966666667,-63.4958633333333,7,5,2017,5,2,H,1,5,2,"W/C MEM- S, KRH- P, PKH-REC -  -  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:23:18.4 ADT,47.9649066666667,-63.4969566666667,6 m,296.9,277.9,8.4 kts,0.1399050552 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:24:18.4 ADT,47.9639033333333,-63.49943,5 m,210.8,191.8,7.5 kts,0.1162589538 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:25:18.7 ADT,47.9617616666667,-63.4995883333333,5 m,201.7,182.7,7.8 kts,0.1287441122 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:26:18.7 ADT,47.9596216666667,-63.4997783333333,5 m,203.2,184.2,7.8 kts,0.1287134641 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:27:18.7 ADT,47.9574816666667,-63.4999633333333,5 m,203,184,7.7 kts,0.1287017075 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:28:18.5 ADT,47.9553366666667,-63.5001266666667,5 m,201.9,182.9,7.7 kts,0.1289541243 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:29:18.5 ADT,47.9531983333333,-63.500275,5 m,202.6,183.6,7.6 kts,0.1285249864 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:30:18.5 ADT,47.9510566666667,-63.500445,5 m,201.1,182.1,7.7 kts,0.128768231 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:31:18.8 ADT,47.948915,-63.5006016666667,5 m,201.3,182.3,7.7 kts,0.1287408932 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:32:18.8 ADT,47.9467616666667,-63.5007316666667,5 m,199.5,180.5,7.7 kts,0.1293927779 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:33:06.9 UTC,47.9467616666667,-63.5007316666667,5 m,199.5,180.5,7.7 kts,0.1293927779 nm,47.9450766666667,-63.5008166666667,7,5,2017,5,2,H,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:33:18.8 ADT,47.944655,-63.5008283333333,5 m,199.9,180.9,7.5 kts,0.1265449613 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:34:18.7 ADT,47.9425483333333,-63.5008616666667,5 m,199.8,180.8,7.7 kts,0.1264923342 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:35:18.7 ADT,47.940435,-63.5008416666667,5 m,198.2,179.2,7.7 kts,0.1268880493 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:36:18.7 ADT,47.9383366666667,-63.5008233333333,5 m,198.7,179.7,7.5 kts,0.1259870506 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:37:18.8 ADT,47.9363933333333,-63.500845,5 m,194,175,4.6 kts,0.1166818765 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:37:44.4 UTC,47.9363933333333,-63.500845,5 m,194,175,4.6 kts,0.1166818765 nm,,,,,,,,,,,,,47.9359233333333,-63.5007333333333,63,FIWH,3,2,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:38:18.8 ADT,47.9349016666667,-63.500695,5 m,200.4,181.4,7.6 kts,0.0897633676 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:39:18.8 ADT,47.9328033333333,-63.5008233333333,5 m,202,183,7.6 kts,0.1260906158 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:40:18.9 ADT,47.9307216666667,-63.5009416666667,6 m,202.4,183.4,7.5 kts,0.1250748393 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:41:18.9 ADT,47.9286383333333,-63.5010716666667,5 m,201,182,7.5 kts,0.1251935697 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:42:18.9 ADT,47.92655,-63.5011716666667,5 m,201.4,182.4,7.5 kts,0.1254490151 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:43:18.9 ADT,47.9244733333333,-63.5012833333333,5 m,201,182,7.4 kts,0.1247649308 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:44:19.0 ADT,47.922405,-63.5013783333333,5 m,201.1,182.1,7.5 kts,0.1242424883 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:45:19.0 ADT,47.920325,-63.5014433333333,5 m,200.2,181.2,7.4 kts,0.1249115334 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:46:19.1 ADT,47.91821,-63.5014466666667,5 m,196.7,177.7,7.5 kts,0.1269856377 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:47:19.1 ADT,47.9161333333333,-63.5014316666667,5 m,199.3,180.3,7.6 kts,0.124685477 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:48:19.1 ADT,47.9140566666667,-63.5014116666667,5 m,198.2,179.2,7.5 kts,0.1246866135 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:49:19.1 ADT,47.9119816666667,-63.5013933333333,5 m,198.5,179.5,7.5 kts,0.1245861331 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:50:19.2 ADT,47.9099083333333,-63.5014133333333,5 m,198.9,179.9,7.5 kts,0.1244864832 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:51:19.2 ADT,47.9078316666667,-63.5014283333333,5 m,199,180,7.4 kts,0.1246854775 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:52:19.2 ADT,47.9057566666667,-63.5014533333333,5 m,199.8,180.8,7.5 kts,0.1245880117 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:53:17.2 UTC,47.9057566666667,-63.5014533333333,5 m,199.8,180.8,7.5 kts,0.1245880117 nm,,,,,,,,,,,,,47.9037633333333,-63.5014866666667,64,MIWH,3,1,EP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:53:19.2 ADT,47.9036933333333,-63.50149,5 m,200.2,181.2,7.4 kts,0.1238922667 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:54:19.2 ADT,47.9016183333333,-63.50151,5 m,198.6,179.6,7.4 kts,0.1245865494 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:55:19.4 ADT,47.89955,-63.501515,5 m,198.2,179.2,7.4 kts,0.124183842 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:56:19.4 ADT,47.8974766666667,-63.50152,5 m,199.1,180.1,7.4 kts,0.1244840439 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:57:19.4 ADT,47.8953933333333,-63.5015183333333,4 m,198.6,179.6,7.6 kts,0.1250843037 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 09:58:19.4 ADT,47.8933,-63.50149,5 m,199,180,7.5 kts,0.1256898659 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 12:59:15.7 UTC,47.8933,-63.50149,5 m,199,180,7.5 kts,0.1256898659 nm,,,,,,,,,,,,,47.8913533333333,-63.5014833333333,65,FIWH,3,2,CS,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 09:59:19.4 ADT,47.8912166666667,-63.5014833333333,4 m,199,180,7.4 kts,0.1250845737 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:00:19.4 ADT,47.8891283333333,-63.501455,5 m,199.2,180.2,7.4 kts,0.1253896768 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:01:19.5 ADT,47.8870366666667,-63.501405,5 m,198.9,179.9,7.6 kts,0.1256007566 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:02:19.5 ADT,47.8849416666667,-63.50132,6 m,197,178,7.5 kts,0.1258313083 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:03:19.5 ADT,47.8828533333333,-63.501245,6 m,198.2,179.2,7.5 kts,0.1254208499 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:04:19.6 ADT,47.8807616666667,-63.50117,7 m,197.9,178.9,7.4 kts,0.1256209297 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:05:19.6 ADT,47.8786666666667,-63.5011116666667,7 m,196.7,177.7,7.7 kts,0.1258066892 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 13:05:23.6 UTC,47.8786666666667,-63.5011116666667,7 m,196.7,177.7,7.7 kts,0.1258066892 nm,47.8785266666667,-63.5011016666667,7,5,2017,5,2,H,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:06:19.6 ADT,47.8765633333333,-63.5010383333333,7 m,197.6,178.6,7.6 kts,0.1263196194 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 13:07:01.0 UTC,47.8765633333333,-63.5010383333333,7 m,197.6,178.6,7.6 kts,0.1263196194 nm,,,,,,,,,,,,,47.875095,-63.501005,66,FIWH,3,1,ES,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 10:07:19.8 ADT,47.874425,-63.5009883333333,6 m,198.6,179.6,7.6 kts,0.1284023003 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:08:19.8 ADT,47.872305,-63.5009166666667,7 m,198.7,179.7,7.6 kts,0.1273184886 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:09:19.9 ADT,47.8701983333333,-63.5008483333333,7 m,197.6,178.6,7.6 kts,0.1265151673 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:10:19.8 ADT,47.86811,-63.5007733333333,7 m,197.4,178.4,7.7 kts,0.1254208706 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:11:19.8 ADT,47.8664283333333,-63.500675,9 m,196.8,177.8,7.1 kts,0.1010456888 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 13:11:36.6 UTC,47.8664283333333,-63.500675,9 m,196.8,177.8,7.1 kts,0.1010456888 nm,47.8658433333333,-63.5006416666667,7,5,2017,5,2,H,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:12:19.8 ADT,47.8643233333333,-63.500585,7 m,198,179,7.7 kts,0.1264371428 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 13:12:45.1 UTC,47.8643233333333,-63.500585,7 m,198,179,7.7 kts,0.1264371428 nm,,,,,,,,,,,,,47.8634033333333,-63.5005383333333,67,FIWH,3,1,CP,00,,,1,,,,,,,,,,,,,,,,
2017-07-05 10:13:19.8 ADT,47.8621683333333,-63.50048,4 m,197.7,178.7,7.5 kts,0.1294562963 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05 10:14:19.9 ADT,47.8600516666667,-63.500405,4 m,197.7,178.7,7.7 kts,0.1271215411 nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
